fuente,fecha_cartera,archivo,afp,fila_principal,fila_secundaria,identificador,categoria_asignada,valor,accion,hoja,fila_administradora,fila_instrumento,administradora,instrumento_sin_isin
hoja_3,2016-06-30,CA-0001-jn2016.XLS,Profuturo,487.0,488.0,VANGUARD GROUP,FONDO MUTUO EXT,365925.08086784,fusion_adyacente_exacta,3,,,,
hoja_3,2016-06-30,CA-0001-jn2016.XLS,Profuturo,491.0,492.0,WisdomTreeAsset,FONDO MUTUO EXT,3419.39206336,fusion_adyacente_exacta,3,,,,
hoja_3,2016-06-30,CA-0001-jn2016.XLS,Profuturo,495.0,496.0,UBS,FONDO MUTUO EXT,47606.0829501462,fusion_adyacente_exacta,3,,,,
hoja_3,2016-06-30,CA-0001-jn2016.XLS,Profuturo,553.0,554.0,First Trust Adv,FONDO MUTUO EXT,28584.0292608,fusion_adyacente_exacta,3,,,,
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,13967.3062494965,fusion_administradora_fondo_sin_isin,10,363.0,364.0,APAX VIII GP,APAX VIII-A L.P.
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,9149.301446658,fusion_administradora_fondo_sin_isin,10,365.0,366.0,ARC GP,Arias Resource Capital Fund L.P.
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,16920.2177097552,fusion_administradora_fondo_sin_isin,10,367.0,368.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,3195.2254074851,fusion_administradora_fondo_sin_isin,10,369.0,370.0,Coller Int GP,"Coller International Partners VI Parallel Fund (Latin America),L.P."
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,105834.23773622599,fusion_administradora_fondo_sin_isin,10,379.0,380.0,LARRAIN VIAL,Fondo Energético Americano
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,2128.8247329512,fusion_administradora_fondo_sin_isin,10,386.0,387.0,PASIA VI,"Pantheon Asia Fund VI, L.P."
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,20428.476084103,fusion_administradora_fondo_sin_isin,10,388.0,389.0,PG SecPF,Partners Group Secondary 2011
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,19310.022061083902,fusion_administradora_fondo_sin_isin,10,396.0,397.0,TRG MANAGEMENT,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)"
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,50224.745816597904,fusion_administradora_fondo_sin_isin,10,398.0,399.0,Apollo COA,Apollo Credit Opportunity Fund III LP
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,27581.890887863698,fusion_administradora_fondo_sin_isin,10,402.0,403.0,Lexington GP 8,Lexington Capital Partners VIII-A feeder LP
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,2729.3387526062,fusion_administradora_fondo_sin_isin,10,404.0,405.0,ASSF Operating,"Ares Special Situations IV, LP"
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,4650.117972082,fusion_administradora_fondo_sin_isin,10,408.0,409.0,Oaktree HP,Oaktree Principal Fund VI L.P. (Feeder)
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Integra,,,,,14118.8345493511,fusion_administradora_fondo_sin_isin,10,410.0,411.0,Avenue,"Avenue Europe Special Situations Fund III (US), LP"
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Prima,,,,,12199.060927266,fusion_administradora_fondo_sin_isin,10,365.0,366.0,ARC GP,Arias Resource Capital Fund L.P.
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Prima,,,,,16507.4425788567,fusion_administradora_fondo_sin_isin,10,367.0,368.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Prima,,,,,17294.7127036487,fusion_administradora_fondo_sin_isin,10,371.0,372.0,CSABF GenPartLP,"Carlyle South America Buyout Fund, L.P."
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Prima,,,,,15581.285804381101,fusion_administradora_fondo_sin_isin,10,373.0,374.0,DS VII As LP,Dover Street VII Cayman Fund L.P.
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Prima,,,,,138398.61389672,fusion_administradora_fondo_sin_isin,10,379.0,380.0,LARRAIN VIAL,Fondo Energético Americano
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Prima,,,,,76740.60814067749,fusion_administradora_fondo_sin_isin,10,394.0,395.0,Terranum GP,"Terranum Capital Latin America Real Estate Fund I, L.P."
hoja_10,2016-06-30,CA-0001-jn2016.XLS,Prima,,,,,40733.1664988579,fusion_administradora_fondo_sin_isin,10,400.0,401.0,HarbGAnGP,HarbourVest Global Annual Private Equity Fund L.P.
