fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,total_canonico,participacion_calculada_pct
2026-01-30,CA-0001-en2026.XLS,3,693,Integra,3,0.9077121184,miles_soles,2.6715932253990435e-07,Universal-Investment-Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,2.4952672105213394e-05
2026-01-30,CA-0001-en2026.XLS,3,695,Habitat,3,0.0614374528,miles_soles,1.2321413770756852e-08,UTI International (Singapore) Private Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.0606772356433338e-06
2026-01-30,CA-0001-en2026.XLS,3,697,Habitat,3,533139.1754948801,miles_soles,0.10692221241751365,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,9.204297396865313
2026-01-30,CA-0001-en2026.XLS,3,697,Integra,3,391581.577552,miles_soles,0.11525093348131214,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,10.764433468532223
2026-01-30,CA-0001-en2026.XLS,3,697,Prima,3,367408.08613408,miles_soles,0.12196313076800036,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3344285.975979006,10.986144389955319
2026-01-30,CA-0001-en2026.XLS,3,697,Profuturo,3,265889.0334,miles_soles,0.07471746504589778,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,4454524.3766899705,5.968965728223818
2026-01-30,CA-0001-en2026.XLS,3,699,Habitat,3,18941.527383596902,miles_soles,0.0037987642017511974,Veritas Asset Management LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.32701301874442407
2026-01-30,CA-0001-en2026.XLS,3,699,Integra,3,3.0352224277,miles_soles,8.933316534008451e-07,Veritas Asset Management LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,8.343714760389813e-05
2026-01-30,CA-0001-en2026.XLS,3,701,Habitat,3,101.5721392446,miles_soles,2.0370511767272467e-05,"Veritas Capital Partners IX, L.L.C",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.0017535762138944355
2026-01-30,CA-0001-en2026.XLS,3,705,Habitat,3,8672.169343639,miles_soles,0.001739222280599644,Vitruvian Luxcar General Partner S.à.r.l,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.1497193029207402
2026-01-30,CA-0001-en2026.XLS,3,707,Integra,3,16471.35771552,miles_soles,0.00484787707400817,Vontobel Asset Management S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.4527915622934657
2026-01-30,CA-0001-en2026.XLS,3,709,Habitat,3,22488.7991013687,miles_soles,0.0045101772014771516,"Warburg Pincus Global Growth GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.3882543330926968
2026-01-30,CA-0001-en2026.XLS,3,713,Habitat,3,60042.9607232,miles_soles,0.01204174537476673,WisdomTree Asset Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.0366022466303328
2026-01-30,CA-0001-en2026.XLS,3,713,Integra,3,66665.545344,miles_soles,0.019621112872493202,WisdomTree Asset Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.8326113092069822
